District_Name,Market_Name,Month,Year,Rain,Modal_Price
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,350
CHIKKAMAGALURU,Bagepalli,May,2019,49.7,3680
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,400
CHIKKAMAGALURU,Bagepalli,April,2017,10.93,440
CHIKKAMAGALURU,Bagepalli,October,2018,111.2,520
CHIKKAMAGALURU,Bagepalli,March,2017,99.92,630
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,428
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,510
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,465
CHIKKAMAGALURU,Bagepalli,February,2019,8.6,545
CHIKKAMAGALURU,Bagepalli,February,2017,14.65,710
CHIKKAMAGALURU,Bagepalli,June,2015,92.98,500
CHIKKAMAGALURU,Bagepalli,February,2019,8.6,715
CHIKKAMAGALURU,Bagepalli,December,2020,20.2,810
CHIKKAMAGALURU,Bagepalli,August,2018,562.3,710
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,810
CHIKKAMAGALURU,Bagepalli,April,2020,55.9,600
CHIKKAMAGALURU,Bagepalli,November,2018,25.2,580
CHIKKAMAGALURU,Bagepalli,March,2019,9.1,950
CHIKKAMAGALURU,Bagepalli,February,2019,8.6,658
CHIKKAMAGALURU,Bagepalli,February,2020,0,835
CHIKKAMAGALURU,Bagepalli,June,2018,531,920
CHIKKAMAGALURU,Bagepalli,July,2018,670.2,1240
CHIKKAMAGALURU,Bagepalli,August,2017,125.51,956
CHIKKAMAGALURU,Bagepalli,November,2018,25.2,625
CHIKKAMAGALURU,Bagepalli,February,2020,0,765
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,550
CHIKKAMAGALURU,Bagepalli,August,2015,92.98,600
CHIKKAMAGALURU,Bagepalli,February,2015,20.42,600
CHIKKAMAGALURU,Bagepalli,November,2015,92.98,810
CHIKKAMAGALURU,Bagepalli,July,2018,670.2,980
CHIKKAMAGALURU,Bagepalli,January,2019,0,780
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,780
CHIKKAMAGALURU,Bagepalli,July,2017,125.51,1050
KOLAR,Bangarpet,August,2015,207.22,920
KOLAR,Bangarpet,February,2019,46.2,800
KOLAR,Bangarpet,August,2020,118.2,980
KOLAR,Bangarpet,November,2017,97.33,1550
KOLAR,Bangarpet,June,2020,76.9,660
KOLAR,Bangarpet,October,2020,161.3,1460
KOLAR,Bangarpet,October,2017,97.33,2050
KOLAR,Bangarpet,November,2017,97.33,2050
KOLAR,Bangarpet,October,2015,207.22,980
KOLAR,Bangarpet,September,2020,178.7,1850
KOLAR,Bangarpet,July,2020,327.5,1400
KOLAR,Bangarpet,October,2020,161.3,1160
KOLAR,Bangarpet,June,2015,207.22,1333
KOLAR,Bangarpet,January,2016,0.76,2800
KOLAR,Bangarpet,September,2020,178.7,1060
KOLAR,Bangarpet,September,2020,178.7,1800
BELAGAVI,Belgaum,August,2020,341.9,2500
BELAGAVI,Belgaum,September,2020,199.4,3250
BELAGAVI,Belgaum,September,2020,199.4,3250
BELAGAVI,Belgaum,October,2020,181.3,3250
BELAGAVI,Belgaum,December,2020,0.2,3500
BELAGAVI,Belgaum,December,2020,0.2,3800
BELAGAVI,Belgaum,December,2020,0.2,3800
BELAGAVI,Belgaum,November,2020,0.8,3800
BALLARI,Bellary,May,2020,64.1,650
BALLARI,Bellary,May,2020,64.1,1250
HASSAN,Belur,January,2019,0,1000
HASSAN,Belur,April,2019,41.9,1250
HASSAN,Belur,March,2019,2.7,1250
HASSAN,Belur,December,2020,16.4,1300
HASSAN,Belur,October,2020,155.4,2400
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2016,59.55,300
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2016,59.55,350
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2016,59.55,350
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",November,2016,59.55,400
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2016,59.55,400
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2016,37.09,450
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2015,8.01,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2016,37.09,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2015,49.8,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2017,23.85,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2016,59.55,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",May,2020,90.7,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",October,2016,59.55,550
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",October,2018,86.3,600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2016,37.09,600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2016,37.09,600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",February,2018,3.5,600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2016,37.09,600
HASSAN,Arasikere,October,2018,109,500
HASSAN,Arasikere,May,2015,40.89,1400
HASSAN,Arasikere,April,2015,7.78,2300
CHIKKAMAGALURU,Bagepalli,April,2015,34.21,300
CHIKKAMAGALURU,Bagepalli,March,2015,37.83,300
CHIKKAMAGALURU,Bagepalli,February,2016,9.68,360
CHIKKAMAGALURU,Bagepalli,January,2018,0,352
CHIKKAMAGALURU,Bagepalli,February,2018,1.4,350
CHIKKAMAGALURU,Bagepalli,January,2018,0,464
CHIKKAMAGALURU,Bagepalli,April,2018,64.8,580
CHIKKAMAGALURU,Bagepalli,March,2016,88.87,320
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,385
CHIKKAMAGALURU,Bagepalli,April,2017,10.93,300
CHIKKAMAGALURU,Bagepalli,May,2020,139.2,370
CHIKKAMAGALURU,Bagepalli,November,2016,103.47,340
CHIKKAMAGALURU,Bagepalli,April,2018,64.8,655
CHIKKAMAGALURU,Bagepalli,August,2016,103.47,380
CHIKKAMAGALURU,Bagepalli,February,2016,9.68,400
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,400
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,400
CHIKKAMAGALURU,Bagepalli,April,2020,55.9,460
CHIKKAMAGALURU,Bagepalli,April,2018,64.8,450
CHIKKAMAGALURU,Bagepalli,January,2019,0,385
CHIKKAMAGALURU,Bagepalli,May,2018,254.6,740
CHIKKAMAGALURU,Bagepalli,February,2019,8.6,545
CHIKKAMAGALURU,Bagepalli,February,2017,14.65,840
CHIKKAMAGALURU,Bagepalli,March,2017,99.92,680
CHIKKAMAGALURU,Bagepalli,August,2017,125.51,812
CHIKKAMAGALURU,Bagepalli,June,2015,92.98,500
CHIKKAMAGALURU,Bagepalli,August,2018,562.3,515
CHIKKAMAGALURU,Bagepalli,May,2020,139.2,554
CHIKKAMAGALURU,Bagepalli,January,2020,0,754
CHIKKAMAGALURU,Bagepalli,February,2020,0,785
CHIKKAMAGALURU,Bagepalli,December,2020,20.2,850
CHIKKAMAGALURU,Bagepalli,March,2020,7.8,750
CHIKKAMAGALURU,Bagepalli,March,2017,99.92,840
CHIKKAMAGALURU,Bagepalli,July,2018,670.2,1010
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,750
CHIKKAMAGALURU,Bagepalli,January,2020,0,860
CHIKKAMAGALURU,Bagepalli,November,2015,92.98,720
CHIKKAMAGALURU,Bagepalli,September,2017,125.51,850
CHIKKAMAGALURU,Bagepalli,January,2020,0,816
CHIKKAMAGALURU,Bagepalli,November,2015,92.98,800
CHIKKAMAGALURU,Bagepalli,January,2020,0,862
CHIKKAMAGALURU,Bagepalli,May,2016,103.47,880
CHIKKAMAGALURU,Bagepalli,January,2020,0,845
CHIKKAMAGALURU,Bagepalli,May,2017,125.51,1040
CHIKKAMAGALURU,Bagepalli,July,2015,92.98,800
CHIKKAMAGALURU,Bagepalli,January,2019,0,840
KOLAR,Bangarpet,March,2018,51.7,300
KOLAR,Bangarpet,December,2017,97.33,350
KOLAR,Bangarpet,September,2018,113.3,380
KOLAR,Bangarpet,February,2020,0,450
KOLAR,Bangarpet,December,2018,6.3,550
KOLAR,Bangarpet,September,2018,113.3,600
KOLAR,Bangarpet,February,2020,0,500
KOLAR,Bangarpet,August,2018,41.3,600
KOLAR,Bangarpet,March,2017,45.4,750
KOLAR,Bangarpet,January,2020,0,650
KOLAR,Bangarpet,August,2018,41.3,650
KOLAR,Bangarpet,May,2017,97.33,830
KOLAR,Bangarpet,February,2019,46.2,700
KOLAR,Bangarpet,February,2017,16.18,1200
KOLAR,Bangarpet,January,2020,0,750
KOLAR,Bangarpet,May,2020,91.9,360
KOLAR,Bangarpet,May,2020,91.9,360
KOLAR,Bangarpet,July,2020,327.5,1260
KOLAR,Bangarpet,March,2019,0,550
KOLAR,Bangarpet,December,2018,6.3,950
KOLAR,Bangarpet,January,2017,0.92,400
KOLAR,Bangarpet,January,2017,0.92,400
KOLAR,Bangarpet,April,2016,9.37,700
KOLAR,Bangarpet,March,2018,51.7,550
KOLAR,Bangarpet,August,2016,52.7,700
KOLAR,Bangarpet,September,2016,52.7,800
KOLAR,Bangarpet,September,2015,207.22,980
KOLAR,Bangarpet,June,2017,97.33,1250
KOLAR,Bangarpet,January,2017,0.92,1200
KOLAR,Bangarpet,June,2017,97.33,1850
KOLAR,Bangarpet,November,2017,97.33,1980
KOLAR,Bangarpet,September,2016,52.7,900
KOLAR,Bangarpet,June,2020,76.9,460
KOLAR,Bangarpet,October,2017,97.33,1450
KOLAR,Bangarpet,November,2017,97.33,1550
KOLAR,Bangarpet,March,2015,156.99,600
KOLAR,Bangarpet,February,2015,30.05,600
KOLAR,Bangarpet,July,2015,207.22,600
KOLAR,Bangarpet,September,2015,207.22,1080
KOLAR,Bangarpet,September,2017,97.33,1000
KOLAR,Bangarpet,October,2017,97.33,1450
KOLAR,Bangarpet,October,2017,97.33,1850
KOLAR,Bangarpet,October,2015,207.22,1100
KOLAR,Bangarpet,July,2016,52.7,2000
KOLAR,Bangarpet,October,2015,207.22,1200
KOLAR,Bangarpet,September,2020,178.7,1560
KOLAR,Bangarpet,September,2020,178.7,1800
KOLAR,Bangarpet,November,2015,207.22,1980
KOLAR,Bangarpet,August,2017,97.33,2850
KOLAR,Bangarpet,July,2017,97.33,3200
KOLAR,Bangarpet,July,2017,97.33,4200
KOLAR,Bangarpet,September,2020,178.7,1860
KOLAR,Bangarpet,November,2015,207.22,2500
BELAGAVI,Belgaum,August,2020,341.9,2500
BELAGAVI,Belgaum,August,2020,341.9,2500
CHIKKAMAGALURU,Bagepalli,September,2017,125.51,1052
CHIKKAMAGALURU,Bagepalli,July,2017,125.51,906
CHIKKAMAGALURU,Bagepalli,September,2017,125.51,1205
CHIKKAMAGALURU,Bagepalli,June,2015,92.98,700
CHIKKAMAGALURU,Bagepalli,July,2015,92.98,800
CHIKKAMAGALURU,Bagepalli,June,2015,92.98,800
CHIKKAMAGALURU,Bagepalli,May,2016,103.47,860
CHIKKAMAGALURU,Bagepalli,April,2015,34.21,900
CHIKKAMAGALURU,Bagepalli,June,2017,125.51,910
CHIKKAMAGALURU,Bagepalli,July,2017,125.51,785
CHIKKAMAGALURU,Bagepalli,December,2018,8.4,820
CHIKKAMAGALURU,Bagepalli,December,2017,125.51,985
CHIKKAMAGALURU,Bagepalli,December,2020,20.2,975
CHIKKAMAGALURU,Bagepalli,July,2017,125.51,1035
CHIKKAMAGALURU,Bagepalli,March,2019,9.1,1230
CHIKKAMAGALURU,Bagepalli,October,2017,125.51,1310
CHIKKAMAGALURU,Bagepalli,December,2020,20.2,1015
CHIKKAMAGALURU,Bagepalli,December,2017,125.51,1068
CHIKKAMAGALURU,Bagepalli,May,2015,92.98,1000
CHIKKAMAGALURU,Bagepalli,November,2017,125.51,1682
CHIKKAMAGALURU,Bagepalli,May,2015,92.98,1000
CHIKKAMAGALURU,Bagepalli,November,2019,21.5,1535
CHIKKAMAGALURU,Bagepalli,May,2015,92.98,1500
CHIKKAMAGALURU,Bagepalli,November,2019,21.5,1650
CHIKKAMAGALURU,Bagepalli,December,2015,92.98,1800
CHIKKAMAGALURU,Bagepalli,November,2019,21.5,1980
CHIKKAMAGALURU,Bagepalli,January,2016,0.17,2400
CHIKKAMAGALURU,Bagepalli,November,2020,32.7,2040
CHIKKAMAGALURU,Bagepalli,June,2020,266.7,1852
CHIKKAMAGALURU,Bagepalli,November,2020,32.7,2080
CHIKKAMAGALURU,Bagepalli,July,2016,103.47,2100
CHIKKAMAGALURU,Bagepalli,July,2016,103.47,2100
CHIKKAMAGALURU,Bagepalli,September,2019,387.1,2680
CHIKKAMAGALURU,Bagepalli,August,2020,662.7,3210
CHIKKAMAGALURU,Bagepalli,August,2020,662.7,3255
CHIKKAMAGALURU,Bagepalli,June,2016,103.47,4100
CHIKKAMAGALURU,Bagepalli,September,2020,370.3,3245
CHIKKAMAGALURU,Bagepalli,July,2020,352.9,3530
CHIKKAMAGALURU,Bagepalli,July,2020,352.9,3450
CHIKKAMAGALURU,Bagepalli,September,2020,370.3,3960
CHIKKAMAGALURU,Bagepalli,October,2015,92.98,650
CHIKKAMAGALURU,Bagepalli,March,2015,37.83,300
CHIKKAMAGALURU,Bagepalli,September,2015,92.98,480
CHIKKAMAGALURU,Bagepalli,August,2015,92.98,540
KOLAR,Bangarpet,April,2018,21.9,180
KOLAR,Bangarpet,September,2018,113.3,530
KOLAR,Bangarpet,April,2020,67.4,240
KOLAR,Bangarpet,December,2016,52.7,250
KOLAR,Bangarpet,April,2018,21.9,350
KOLAR,Bangarpet,January,2018,0,380
KOLAR,Bangarpet,April,2018,21.9,450
KOLAR,Bangarpet,April,2018,21.9,400
KOLAR,Bangarpet,March,2017,45.4,1000
KOLAR,Bangarpet,January,2019,6.7,780
KOLAR,Bangarpet,December,2019,18,920
KOLAR,Bangarpet,January,2020,0,920
KOLAR,Bangarpet,November,2016,52.7,320
KOLAR,Bangarpet,February,2018,4.9,350
KOLAR,Bangarpet,August,2016,52.7,500
KOLAR,Bangarpet,February,2016,12.82,600
KOLAR,Bangarpet,February,2019,46.2,650
KOLAR,Bangarpet,September,2015,207.22,900
KOLAR,Bangarpet,December,2017,97.33,650
KOLAR,Bangarpet,September,2015,207.22,900
KOLAR,Bangarpet,September,2015,207.22,900
KOLAR,Bangarpet,October,2016,52.7,1000
KOLAR,Bangarpet,November,2017,97.33,1450
KOLAR,Bangarpet,January,2019,6.7,950
KOLAR,Bangarpet,March,2017,45.4,900
KOLAR,Bangarpet,January,2019,6.7,1800
KOLAR,Bangarpet,August,2015,207.22,1000
KOLAR,Bangarpet,June,2020,76.9,480
KOLAR,Bangarpet,July,2015,207.22,600
KOLAR,Bangarpet,September,2017,97.33,2250
KOLAR,Bangarpet,October,2015,207.22,980
KOLAR,Bangarpet,November,2020,140.6,950
KOLAR,Bangarpet,September,2020,178.7,1460
KOLAR,Bangarpet,October,2015,207.22,1100
KOLAR,Bangarpet,August,2020,118.2,1080
KOLAR,Bangarpet,August,2019,82.7,1250
KOLAR,Bangarpet,September,2015,207.22,1200
KOLAR,Bangarpet,July,2017,97.33,3800
KOLAR,Bangarpet,January,2019,6.7,2000
KOLAR,Bangarpet,October,2015,207.22,1400
KOLAR,Bangarpet,July,2015,207.22,800
KOLAR,Bangarpet,August,2017,97.33,2550
KOLAR,Bangarpet,June,2015,207.22,800
KOLAR,Bangarpet,June,2015,207.22,900
KOLAR,Bangarpet,September,2020,178.7,980
KOLAR,Bangarpet,July,2017,97.33,3200
KOLAR,Bangarpet,November,2015,207.22,1800
KOLAR,Bangarpet,November,2015,207.22,2280
BELAGAVI,Belgaum,August,2020,341.9,2500
BELAGAVI,Belgaum,October,2020,181.3,3250
BELAGAVI,Belgaum,September,2020,199.4,3250
BELAGAVI,Belgaum,December,2020,0.2,3500
BELAGAVI,Belgaum,December,2020,0.2,3500
BELAGAVI,Belgaum,November,2020,0.8,4000
BALLARI,Bellary,May,2020,64.1,500
BALLARI,Bellary,April,2020,30.3,900
BALLARI,Bellary,April,2020,30.3,900
BALLARI,Bellary,May,2020,64.1,1100
HASSAN,Belur,June,2018,246.9,300
HASSAN,Belur,August,2018,139.4,700
HASSAN,Belur,July,2020,177.3,1000
HASSAN,Belur,February,2019,8,1000
HASSAN,Arasikere,July,2016,48.36,1000
HASSAN,Arasikere,January,2015,0.02,1000
CHIKKAMAGALURU,Bagepalli,March,2016,88.87,180
CHIKKAMAGALURU,Bagepalli,December,2016,103.47,300
CHIKKAMAGALURU,Bagepalli,December,2016,103.47,310
CHIKKAMAGALURU,Bagepalli,December,2016,103.47,330
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,300
CHIKKAMAGALURU,Bagepalli,February,2018,1.4,415
CHIKKAMAGALURU,Bagepalli,November,2016,103.47,340
CHIKKAMAGALURU,Bagepalli,March,2018,38,415
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,365
CHIKKAMAGALURU,Bagepalli,August,2016,103.47,320
CHIKKAMAGALURU,Bagepalli,March,2018,38,550
CHIKKAMAGALURU,Bagepalli,February,2018,1.4,420
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,341
CHIKKAMAGALURU,Bagepalli,May,2018,254.6,485
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,360
CHIKKAMAGALURU,Bagepalli,February,2016,9.68,400
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,400
CHIKKAMAGALURU,Bagepalli,January,2019,0,430
CHIKKAMAGALURU,Bagepalli,May,2020,139.2,415
CHIKKAMAGALURU,Bagepalli,April,2020,55.9,515
CHIKKAMAGALURU,Bagepalli,August,2015,92.98,550
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,760
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,580
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,515
CHIKKAMAGALURU,Bagepalli,December,2017,125.51,680
CHIKKAMAGALURU,Bagepalli,February,2017,14.65,715
CHIKKAMAGALURU,Bagepalli,March,2017,99.92,790
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,514
CHIKKAMAGALURU,Bagepalli,December,2018,8.4,500
CHIKKAMAGALURU,Bagepalli,August,2018,562.3,500
CHIKKAMAGALURU,Bagepalli,June,2015,92.98,500
CHIKKAMAGALURU,Bagepalli,February,2015,20.42,500
CHIKKAMAGALURU,Bagepalli,June,2018,531,840
CHIKKAMAGALURU,Bagepalli,August,2017,125.51,924
CHIKKAMAGALURU,Bagepalli,June,2018,531,855
CHIKKAMAGALURU,Bagepalli,January,2020,0,785
CHIKKAMAGALURU,Bagepalli,July,2018,670.2,960
CHIKKAMAGALURU,Bagepalli,February,2020,0,812
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,600
CHIKKAMAGALURU,Bagepalli,April,2020,55.9,640
CHIKKAMAGALURU,Bagepalli,April,2016,4.75,760
CHIKKAMAGALURU,Bagepalli,January,2020,0,805
CHIKKAMAGALURU,Bagepalli,January,2020,0,745
CHIKKAMAGALURU,Bagepalli,March,2019,9.1,985
CHIKKAMAGALURU,Bagepalli,July,2017,125.51,825
CHIKKAMAGALURU,Bagepalli,February,2020,0,813
CHIKKAMAGALURU,Bagepalli,August,2018,562.3,935
CHIKKAMAGALURU,Bagepalli,July,2018,670.2,985
HASSAN,Arasikere,September,2019,178.4,450
HASSAN,Arasikere,January,2015,0.02,1000
HASSAN,Arasikere,January,2020,0.2,1000
HASSAN,Arasikere,November,2020,26.9,1000
HASSAN,Arasikere,April,2015,7.78,1600
HASSAN,Arasikere,July,2019,126.6,2000
HASSAN,Arasikere,January,2015,0.02,1500
CHIKKAMAGALURU,Bagepalli,August,2016,103.47,240
CHIKKAMAGALURU,Bagepalli,March,2016,88.87,190
CHIKKAMAGALURU,Bagepalli,August,2016,103.47,470
CHIKKAMAGALURU,Bagepalli,February,2016,9.68,240
CHIKKAMAGALURU,Bagepalli,November,2016,103.47,340
CHIKKAMAGALURU,Bagepalli,January,2018,0,358
CHIKKAMAGALURU,Bagepalli,January,2018,0,355
CHIKKAMAGALURU,Bagepalli,November,2016,103.47,240
CHIKKAMAGALURU,Bagepalli,April,2015,34.21,300
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,310
CHIKKAMAGALURU,Bagepalli,April,2020,55.9,350
CHIKKAMAGALURU,Bagepalli,September,2015,92.98,430
CHIKKAMAGALURU,Bagepalli,April,2018,64.8,540
CHIKKAMAGALURU,Bagepalli,November,2016,103.47,280
CHIKKAMAGALURU,Bagepalli,April,2018,64.8,550
CHIKKAMAGALURU,Bagepalli,March,2018,38,495
CHIKKAMAGALURU,Bagepalli,August,2016,103.47,320
CHIKKAMAGALURU,Bagepalli,January,2017,0.01,370
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,460
CHIKKAMAGALURU,Bagepalli,September,2018,111.2,310
CHIKKAMAGALURU,Bagepalli,April,2018,64.8,425
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,480
CHIKKAMAGALURU,Bagepalli,August,2015,92.98,330
CHIKKAMAGALURU,Bagepalli,April,2020,55.9,515
CHIKKAMAGALURU,Bagepalli,September,2015,92.98,550
CHIKKAMAGALURU,Bagepalli,November,2016,103.47,360
CHIKKAMAGALURU,Bagepalli,February,2017,14.65,780
CHIKKAMAGALURU,Bagepalli,January,2017,0.01,910
CHIKKAMAGALURU,Bagepalli,June,2018,531,745
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,650
CHIKKAMAGALURU,Bagepalli,January,2019,0,455
CHIKKAMAGALURU,Bagepalli,June,2018,531,720
CHIKKAMAGALURU,Bagepalli,January,2019,0,512
CHIKKAMAGALURU,Bagepalli,February,2019,8.6,540
CHIKKAMAGALURU,Bagepalli,September,2016,103.47,720
CHIKKAMAGALURU,Bagepalli,February,2017,14.65,740
CHIKKAMAGALURU,Bagepalli,February,2017,14.65,850
CHIKKAMAGALURU,Bagepalli,November,2018,25.2,526
CHIKKAMAGALURU,Bagepalli,November,2018,25.2,450
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,500
CHIKKAMAGALURU,Bagepalli,January,2015,0.52,500
CHIKKAMAGALURU,Bagepalli,February,2015,20.42,500
CHIKKAMAGALURU,Bagepalli,February,2015,20.42,500
CHIKKAMAGALURU,Bagepalli,April,2015,34.21,500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2016,37.09,600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",February,2015,11.13,650
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",January,2018,0,700
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",May,2020,90.7,700
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2015,49.8,700
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",August,2016,59.55,800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",May,2020,90.7,800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",August,2015,49.8,800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",October,2017,103.68,900
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2018,71.1,900
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2017,103.68,1000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2019,187.7,1000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2018,5.9,1100
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2016,59.55,1100
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2016,8.99,1100
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2015,49.8,1100
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",January,2015,0.06,1200
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2020,11.6,1200
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2016,59.55,1200
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",November,2018,16.4,1200
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2015,8.01,1500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2017,23.85,1300
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2020,131.5,1300
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2015,49.8,1300
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",May,2015,49.8,1400
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2017,103.68,1500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2015,49.8,1600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",November,2019,35.4,1500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2020,131.5,1500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",July,2020,155.3,1500
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",December,2019,11,1600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",January,2020,0.1,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",October,2019,254.1,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",August,2019,143.5,1600
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2015,8.01,1700
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",September,2017,103.68,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",August,2019,143.5,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",April,2019,27.4,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",February,2019,31.8,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2017,58.28,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",January,2016,0.41,1800
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",February,2017,21.49,2000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",February,2017,21.49,2000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",March,2017,58.28,2000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",February,2019,31.8,2000
BENGALURU URBAN,"Binny Mill (F&V), Bangalore",June,2015,49.8,2000
CHIKKAMAGALURU,Bagepalli,January,2020,0,860
CHIKKAMAGALURU,Bagepalli,May,2017,125.51,980
CHIKKAMAGALURU,Bagepalli,June,2015,92.98,800
CHIKKAMAGALURU,Bagepalli,May,2016,103.47,900
CHIKKAMAGALURU,Bagepalli,May,2015,92.98,900
CHIKKAMAGALURU,Bagepalli,March,2019,9.1,965
CHIKKAMAGALURU,Bagepalli,November,2017,125.51,1245
CHIKKAMAGALURU,Bagepalli,May,2015,92.98,1000
CHIKKAMAGALURU,Bagepalli,June,2020,266.7,920
CHIKKAMAGALURU,Bagepalli,November,2019,21.5,1650
CHIKKAMAGALURU,Bagepalli,November,2020,32.7,1320
CHIKKAMAGALURU,Bagepalli,December,2015,92.98,1550
CHIKKAMAGALURU,Bagepalli,January,2016,0.17,2000
CHIKKAMAGALURU,Bagepalli,November,2020,32.7,2005
CHIKKAMAGALURU,Bagepalli,June,2020,266.7,2436
CHIKKAMAGALURU,Bagepalli,September,2019,387.1,2445
CHIKKAMAGALURU,Bagepalli,June,2016,103.47,2600
CHIKKAMAGALURU,Bagepalli,September,2019,387.1,2840
CHIKKAMAGALURU,Bagepalli,July,2019,506.4,3350
CHIKKAMAGALURU,Bagepalli,June,2016,103.47,2800
CHIKKAMAGALURU,Bagepalli,June,2016,103.47,3000
CHIKKAMAGALURU,Bagepalli,July,2019,506.4,3140
CHIKKAMAGALURU,Bagepalli,August,2020,662.7,3260
CHIKKAMAGALURU,Bagepalli,June,2020,266.7,3540
CHIKKAMAGALURU,Bagepalli,June,2020,266.7,3461
CHIKKAMAGALURU,Bagepalli,August,2020,662.7,3550
